text,emotion,mental_state,timestamp,word_count
I must say I feel numb and dead inside from depression,depressed,clinical_depression,2024-10-23 10:53:34.335834,11
Honestly I feel numb and dead inside from depression,depressed,clinical_depression,2025-05-11 10:53:34.335834,9
I feel numb and dead inside from depression and its true,depressed,clinical_depression,2025-09-27 10:53:34.335834,11
I feel numb and dead inside from depression for sure,depressed,clinical_depression,2024-11-20 10:53:34.335834,10
I feel okay and neutral today nothing special,neutral,stable_mood,2025-01-03 10:53:34.335834,8
i feel okay and neutral today nothing special,neutral,stable_mood,2025-03-27 10:53:34.335834,8
I FEEL OKAY AND NEUTRAL TODAY NOTHING SPECIAL,neutral,stable_mood,2025-01-26 10:53:34.335834,8
I feel okay and neutral today nothing special!,neutral,stable_mood,2025-02-22 10:53:34.335834,8
I feel okay and neutral today nothing special.,neutral,stable_mood,2025-02-28 10:53:34.335834,8
I feel okay and neutral today nothing special?,neutral,stable_mood,2025-06-19 10:53:34.335834,8
I feel that I feel okay and neutral today nothing special,neutral,stable_mood,2024-10-26 10:53:34.335834,11
To be honest I feel okay and neutral today nothing special,neutral,stable_mood,2025-01-21 10:53:34.335834,11
Really I feel okay and neutral today nothing special,neutral,stable_mood,2025-09-11 10:53:34.335834,9
I feel okay and neutral today nothing special right now,neutral,stable_mood,2025-04-12 10:53:34.335834,10
I feel okay and neutral today nothing special today,neutral,stable_mood,2025-03-29 10:53:34.335834,9
I must say I feel okay and neutral today nothing special,neutral,stable_mood,2025-08-22 10:53:34.335834,11
Honestly I feel okay and neutral today nothing special,neutral,stable_mood,2025-02-23 10:53:34.335834,9
I feel okay and neutral today nothing special and its true,neutral,stable_mood,2025-06-06 10:53:34.335834,11
I feel okay and neutral today nothing special for sure,neutral,stable_mood,2025-05-02 10:53:34.335834,10
Everything is normal and average as usual today,neutral,stable_mood,2024-12-16 10:53:34.335834,8
everything is normal and average as usual today,neutral,stable_mood,2024-11-06 10:53:34.335834,8
EVERYTHING IS NORMAL AND AVERAGE AS USUAL TODAY,neutral,stable_mood,2025-08-11 10:53:34.335834,8
Everything is normal and average as usual today!,neutral,stable_mood,2025-09-30 10:53:34.335834,8
Everything is normal and average as usual today.,neutral,stable_mood,2025-06-21 10:53:34.335834,8
Everything is normal and average as usual today?,neutral,stable_mood,2024-10-24 10:53:34.335834,8
I feel that Everything is normal and average as usual today,neutral,stable_mood,2024-10-30 10:53:34.335834,11
To be honest Everything is normal and average as usual today,neutral,stable_mood,2025-01-11 10:53:34.335834,11
Really Everything is normal and average as usual today,neutral,stable_mood,2024-11-21 10:53:34.335834,9
Everything is normal and average as usual today right now,neutral,stable_mood,2025-09-18 10:53:34.335834,10
Everything is normal and average as usual today today,neutral,stable_mood,2025-09-16 10:53:34.335834,9
I must say Everything is normal and average as usual today,neutral,stable_mood,2025-06-26 10:53:34.335834,11
Honestly Everything is normal and average as usual today,neutral,stable_mood,2025-02-10 10:53:34.335834,9
Everything is normal and average as usual today and its true,neutral,stable_mood,2025-02-09 10:53:34.335834,11
Everything is normal and average as usual today for sure,neutral,stable_mood,2024-12-06 10:53:34.335834,10
Just a regular day nothing special happening now,neutral,stable_mood,2024-12-15 10:53:34.335834,8
just a regular day nothing special happening now,neutral,stable_mood,2025-04-17 10:53:34.335834,8
JUST A REGULAR DAY NOTHING SPECIAL HAPPENING NOW,neutral,stable_mood,2025-06-18 10:53:34.335834,8
Just a regular day nothing special happening now!,neutral,stable_mood,2025-05-07 10:53:34.335834,8
Just a regular day nothing special happening now.,neutral,stable_mood,2025-08-06 10:53:34.335834,8
Just a regular day nothing special happening now?,neutral,stable_mood,2024-12-29 10:53:34.335834,8
I feel that Just a regular day nothing special happening now,neutral,stable_mood,2025-09-12 10:53:34.335834,11
To be honest Just a regular day nothing special happening now,neutral,stable_mood,2025-10-19 10:53:34.335834,11
Really Just a regular day nothing special happening now,neutral,stable_mood,2025-01-21 10:53:34.335834,9
Just a regular day nothing special happening now right now,neutral,stable_mood,2024-12-30 10:53:34.335834,10
Just a regular day nothing special happening now today,neutral,stable_mood,2025-08-07 10:53:34.335834,9
I must say Just a regular day nothing special happening now,neutral,stable_mood,2025-04-27 10:53:34.335834,11
Honestly Just a regular day nothing special happening now,neutral,stable_mood,2025-07-17 10:53:34.335834,9
Just a regular day nothing special happening now and its true,neutral,stable_mood,2024-12-05 10:53:34.335834,11
Just a regular day nothing special happening now for sure,neutral,stable_mood,2025-10-16 10:53:34.335834,10
I am feeling neither good nor bad just neutral,neutral,stable_mood,2025-07-30 10:53:34.335834,9
i am feeling neither good nor bad just neutral,neutral,stable_mood,2025-03-24 10:53:34.335834,9
I AM FEELING NEITHER GOOD NOR BAD JUST NEUTRAL,neutral,stable_mood,2025-01-12 10:53:34.335834,9
I am feeling neither good nor bad just neutral!,neutral,stable_mood,2024-10-28 10:53:34.335834,9
I am feeling neither good nor bad just neutral.,neutral,stable_mood,2025-04-21 10:53:34.335834,9
I am feeling neither good nor bad just neutral?,neutral,stable_mood,2025-08-28 10:53:34.335834,9
I feel that I am feeling neither good nor bad just neutral,neutral,stable_mood,2025-01-05 10:53:34.335834,12
To be honest I am feeling neither good nor bad just neutral,neutral,stable_mood,2025-09-30 10:53:34.335834,12
Really I am feeling neither good nor bad just neutral,neutral,stable_mood,2025-09-04 10:53:34.335834,10
I am feeling neither good nor bad just neutral right now,neutral,stable_mood,2025-01-21 10:53:34.335834,11
I am feeling neither good nor bad just neutral today,neutral,stable_mood,2025-06-28 10:53:34.335834,10
I must say I am feeling neither good nor bad just neutral,neutral,stable_mood,2025-02-17 10:53:34.335834,12
Honestly I am feeling neither good nor bad just neutral,neutral,stable_mood,2025-01-13 10:53:34.335834,10
I am feeling neither good nor bad just neutral and its true,neutral,stable_mood,2025-08-25 10:53:34.335834,12
I am feeling neither good nor bad just neutral for sure,neutral,stable_mood,2025-06-08 10:53:34.335834,11
Today is pretty normal and uneventful as expected,neutral,stable_mood,2025-08-10 10:53:34.335834,8
today is pretty normal and uneventful as expected,neutral,stable_mood,2025-08-02 10:53:34.335834,8
TODAY IS PRETTY NORMAL AND UNEVENTFUL AS EXPECTED,neutral,stable_mood,2025-01-11 10:53:34.335834,8
Today is pretty normal and uneventful as expected!,neutral,stable_mood,2025-05-06 10:53:34.335834,8
Today is pretty normal and uneventful as expected.,neutral,stable_mood,2025-06-24 10:53:34.335834,8
Today is pretty normal and uneventful as expected?,neutral,stable_mood,2024-12-15 10:53:34.335834,8
I feel that Today is pretty normal and uneventful as expected,neutral,stable_mood,2025-07-29 10:53:34.335834,11
To be honest Today is pretty normal and uneventful as expected,neutral,stable_mood,2025-09-30 10:53:34.335834,11
Really Today is pretty normal and uneventful as expected,neutral,stable_mood,2025-04-10 10:53:34.335834,9
Today is pretty normal and uneventful as expected right now,neutral,stable_mood,2025-07-28 10:53:34.335834,10
Today is pretty normal and uneventful as expected today,neutral,stable_mood,2025-01-27 10:53:34.335834,9
I must say Today is pretty normal and uneventful as expected,neutral,stable_mood,2024-11-01 10:53:34.335834,11
Honestly Today is pretty normal and uneventful as expected,neutral,stable_mood,2025-06-14 10:53:34.335834,9
Today is pretty normal and uneventful as expected and its true,neutral,stable_mood,2025-07-19 10:53:34.335834,11
Today is pretty normal and uneventful as expected for sure,neutral,stable_mood,2024-12-12 10:53:34.335834,10
My mood is stable and balanced right now normal,neutral,stable_mood,2025-03-29 10:53:34.335834,9
my mood is stable and balanced right now normal,neutral,stable_mood,2025-09-15 10:53:34.335834,9
MY MOOD IS STABLE AND BALANCED RIGHT NOW NORMAL,neutral,stable_mood,2025-05-21 10:53:34.335834,9
My mood is stable and balanced right now normal!,neutral,stable_mood,2025-02-21 10:53:34.335834,9
My mood is stable and balanced right now normal.,neutral,stable_mood,2025-06-21 10:53:34.335834,9
My mood is stable and balanced right now normal?,neutral,stable_mood,2025-05-02 10:53:34.335834,9
I feel that My mood is stable and balanced right now normal,neutral,stable_mood,2025-06-18 10:53:34.335834,12
To be honest My mood is stable and balanced right now normal,neutral,stable_mood,2025-07-28 10:53:34.335834,12
Really My mood is stable and balanced right now normal,neutral,stable_mood,2025-06-13 10:53:34.335834,10
My mood is stable and balanced right now normal right now,neutral,stable_mood,2024-12-03 10:53:34.335834,11
My mood is stable and balanced right now normal today,neutral,stable_mood,2025-07-07 10:53:34.335834,10
I must say My mood is stable and balanced right now normal,neutral,stable_mood,2025-02-10 10:53:34.335834,12
Honestly My mood is stable and balanced right now normal,neutral,stable_mood,2025-08-24 10:53:34.335834,10
My mood is stable and balanced right now normal and its true,neutral,stable_mood,2025-10-23 10:53:34.335834,12
My mood is stable and balanced right now normal for sure,neutral,stable_mood,2025-04-13 10:53:34.335834,11
Nothing particularly exciting happening today,neutral,stable_mood,2025-03-03 10:53:34.335834,5
nothing particularly exciting happening today,neutral,stable_mood,2025-05-05 10:53:34.335834,5
NOTHING PARTICULARLY EXCITING HAPPENING TODAY,neutral,stable_mood,2025-05-13 10:53:34.335834,5
Nothing particularly exciting happening today!,neutral,stable_mood,2025-05-31 10:53:34.335834,5
Nothing particularly exciting happening today.,neutral,stable_mood,2025-08-04 10:53:34.335834,5
Nothing particularly exciting happening today?,neutral,stable_mood,2025-01-08 10:53:34.335834,5
I feel that Nothing particularly exciting happening today,neutral,stable_mood,2025-06-03 10:53:34.335834,8
To be honest Nothing particularly exciting happening today,neutral,stable_mood,2025-03-21 10:53:34.335834,8
Really Nothing particularly exciting happening today,neutral,stable_mood,2025-09-03 10:53:34.335834,6
Nothing particularly exciting happening today right now,neutral,stable_mood,2025-09-07 10:53:34.335834,7
Nothing particularly exciting happening today today,neutral,stable_mood,2025-01-09 10:53:34.335834,6
I must say Nothing particularly exciting happening today,neutral,stable_mood,2024-11-04 10:53:34.335834,8
Honestly Nothing particularly exciting happening today,neutral,stable_mood,2025-10-15 10:53:34.335834,6
Nothing particularly exciting happening today and its true,neutral,stable_mood,2024-12-14 10:53:34.335834,8
Nothing particularly exciting happening today for sure,neutral,stable_mood,2025-09-26 10:53:34.335834,7
Feeling calm and composed as usual today normal,neutral,stable_mood,2025-01-03 10:53:34.335834,8
feeling calm and composed as usual today normal,neutral,stable_mood,2025-06-04 10:53:34.335834,8
FEELING CALM AND COMPOSED AS USUAL TODAY NORMAL,neutral,stable_mood,2025-07-16 10:53:34.335834,8
Feeling calm and composed as usual today normal!,neutral,stable_mood,2025-02-18 10:53:34.335834,8
Feeling calm and composed as usual today normal.,neutral,stable_mood,2024-12-13 10:53:34.335834,8
Feeling calm and composed as usual today normal?,neutral,stable_mood,2025-05-20 10:53:34.335834,8
I feel that Feeling calm and composed as usual today normal,neutral,stable_mood,2024-12-14 10:53:34.335834,11
To be honest Feeling calm and composed as usual today normal,neutral,stable_mood,2024-11-03 10:53:34.335834,11
Really Feeling calm and composed as usual today normal,neutral,stable_mood,2025-06-09 10:53:34.335834,9
Feeling calm and composed as usual today normal right now,neutral,stable_mood,2025-09-21 10:53:34.335834,10
Feeling calm and composed as usual today normal today,neutral,stable_mood,2025-08-18 10:53:34.335834,9
I must say Feeling calm and composed as usual today normal,neutral,stable_mood,2025-05-09 10:53:34.335834,11
Honestly Feeling calm and composed as usual today normal,neutral,stable_mood,2025-04-16 10:53:34.335834,9
Feeling calm and composed as usual today normal and its true,neutral,stable_mood,2025-05-26 10:53:34.335834,11
Feeling calm and composed as usual today normal for sure,neutral,stable_mood,2025-07-23 10:53:34.335834,10
Today is neither good nor bad just average day,neutral,stable_mood,2025-02-25 10:53:34.335834,9
today is neither good nor bad just average day,neutral,stable_mood,2024-11-29 10:53:34.335834,9
TODAY IS NEITHER GOOD NOR BAD JUST AVERAGE DAY,neutral,stable_mood,2025-04-28 10:53:34.335834,9
Today is neither good nor bad just average day!,neutral,stable_mood,2025-02-02 10:53:34.335834,9
Today is neither good nor bad just average day.,neutral,stable_mood,2025-09-09 10:53:34.335834,9
Today is neither good nor bad just average day?,neutral,stable_mood,2025-06-20 10:53:34.335834,9
I feel that Today is neither good nor bad just average day,neutral,stable_mood,2025-03-30 10:53:34.335834,12
To be honest Today is neither good nor bad just average day,neutral,stable_mood,2025-03-09 10:53:34.335834,12
Really Today is neither good nor bad just average day,neutral,stable_mood,2025-10-18 10:53:34.335834,10
Today is neither good nor bad just average day right now,neutral,stable_mood,2025-09-26 10:53:34.335834,11
Today is neither good nor bad just average day today,neutral,stable_mood,2025-01-21 10:53:34.335834,10
I must say Today is neither good nor bad just average day,neutral,stable_mood,2025-03-01 10:53:34.335834,12
Honestly Today is neither good nor bad just average day,neutral,stable_mood,2025-09-09 10:53:34.335834,10
Today is neither good nor bad just average day and its true,neutral,stable_mood,2025-02-21 10:53:34.335834,12
Today is neither good nor bad just average day for sure,neutral,stable_mood,2025-01-06 10:53:34.335834,11
I feel fine nothing special to report today,neutral,stable_mood,2024-12-14 10:53:34.335834,8
i feel fine nothing special to report today,neutral,stable_mood,2025-03-29 10:53:34.335834,8
I FEEL FINE NOTHING SPECIAL TO REPORT TODAY,neutral,stable_mood,2024-10-25 10:53:34.335834,8
I feel fine nothing special to report today!,neutral,stable_mood,2025-01-21 10:53:34.335834,8
I feel fine nothing special to report today.,neutral,stable_mood,2025-03-17 10:53:34.335834,8
I feel fine nothing special to report today?,neutral,stable_mood,2025-05-18 10:53:34.335834,8
I feel that I feel fine nothing special to report today,neutral,stable_mood,2025-02-26 10:53:34.335834,11
To be honest I feel fine nothing special to report today,neutral,stable_mood,2025-04-04 10:53:34.335834,11
Really I feel fine nothing special to report today,neutral,stable_mood,2025-08-05 10:53:34.335834,9
I feel fine nothing special to report today right now,neutral,stable_mood,2024-12-02 10:53:34.335834,10
I feel fine nothing special to report today today,neutral,stable_mood,2025-07-07 10:53:34.335834,9
I must say I feel fine nothing special to report today,neutral,stable_mood,2025-07-11 10:53:34.335834,11
Honestly I feel fine nothing special to report today,neutral,stable_mood,2024-12-06 10:53:34.335834,9
I feel fine nothing special to report today and its true,neutral,stable_mood,2025-07-25 10:53:34.335834,11
I feel fine nothing special to report today for sure,neutral,stable_mood,2025-06-12 10:53:34.335834,10
I feel completely alone and isolated from everyone,lonely,social_isolation,2025-07-17 10:53:34.335834,8
i feel completely alone and isolated from everyone,lonely,social_isolation,2025-01-18 10:53:34.336835,8
I FEEL COMPLETELY ALONE AND ISOLATED FROM EVERYONE,lonely,social_isolation,2025-07-18 10:53:34.336835,8
I feel completely alone and isolated from everyone!,lonely,social_isolation,2025-02-18 10:53:34.336835,8
I feel completely alone and isolated from everyone.,lonely,social_isolation,2025-06-21 10:53:34.336835,8
I feel completely alone and isolated from everyone?,lonely,social_isolation,2025-05-19 10:53:34.336835,8
I feel that I feel completely alone and isolated from everyone,lonely,social_isolation,2025-08-31 10:53:34.336835,11
To be honest I feel completely alone and isolated from everyone,lonely,social_isolation,2025-05-20 10:53:34.336835,11
Really I feel completely alone and isolated from everyone,lonely,social_isolation,2025-03-31 10:53:34.336835,9
I feel completely alone and isolated from everyone right now,lonely,social_isolation,2025-07-30 10:53:34.336835,10
I feel completely alone and isolated from everyone today,lonely,social_isolation,2025-10-22 10:53:34.336835,9
I must say I feel completely alone and isolated from everyone,lonely,social_isolation,2025-02-13 10:53:34.336835,11
Honestly I feel completely alone and isolated from everyone,lonely,social_isolation,2025-02-07 10:53:34.336835,9
I feel completely alone and isolated from everyone and its true,lonely,social_isolation,2025-04-19 10:53:34.336835,11
I feel completely alone and isolated from everyone for sure,lonely,social_isolation,2025-08-08 10:53:34.336835,10
No one understands how I truly feel inside me,lonely,social_isolation,2025-06-07 10:53:34.336835,9
no one understands how i truly feel inside me,lonely,social_isolation,2025-08-29 10:53:34.336835,9
NO ONE UNDERSTANDS HOW I TRULY FEEL INSIDE ME,lonely,social_isolation,2025-07-14 10:53:34.336835,9
No one understands how I truly feel inside me!,lonely,social_isolation,2024-12-26 10:53:34.336835,9
No one understands how I truly feel inside me.,lonely,social_isolation,2025-01-27 10:53:34.336835,9
No one understands how I truly feel inside me?,lonely,social_isolation,2024-11-06 10:53:34.336835,9
I feel that No one understands how I truly feel inside me,lonely,social_isolation,2024-10-31 10:53:34.336835,12
To be honest No one understands how I truly feel inside me,lonely,social_isolation,2025-03-21 10:53:34.336835,12
Really No one understands how I truly feel inside me,lonely,social_isolation,2025-09-25 10:53:34.336835,10
No one understands how I truly feel inside me right now,lonely,social_isolation,2025-08-28 10:53:34.336835,11
No one understands how I truly feel inside me today,lonely,social_isolation,2024-12-14 10:53:34.336835,10
I must say No one understands how I truly feel inside me,lonely,social_isolation,2025-06-03 10:53:34.336835,12
Honestly No one understands how I truly feel inside me,lonely,social_isolation,2025-04-21 10:53:34.336835,10
No one understands how I truly feel inside me and its true,lonely,social_isolation,2025-05-25 10:53:34.336835,12
No one understands how I truly feel inside me for sure,lonely,social_isolation,2025-07-13 10:53:34.336835,11
I am surrounded but feel completely alone today,lonely,social_isolation,2025-09-27 10:53:34.336835,8
i am surrounded but feel completely alone today,lonely,social_isolation,2025-03-31 10:53:34.336835,8
I AM SURROUNDED BUT FEEL COMPLETELY ALONE TODAY,lonely,social_isolation,2024-12-14 10:53:34.336835,8
I am surrounded but feel completely alone today!,lonely,social_isolation,2025-09-11 10:53:34.336835,8
I am surrounded but feel completely alone today.,lonely,social_isolation,2025-04-11 10:53:34.336835,8
I am surrounded but feel completely alone today?,lonely,social_isolation,2024-12-03 10:53:34.336835,8
I feel that I am surrounded but feel completely alone today,lonely,social_isolation,2025-08-25 10:53:34.336835,11
To be honest I am surrounded but feel completely alone today,lonely,social_isolation,2025-07-02 10:53:34.336835,11
Really I am surrounded but feel completely alone today,lonely,social_isolation,2025-01-18 10:53:34.336835,9
I am surrounded but feel completely alone today right now,lonely,social_isolation,2025-09-02 10:53:34.336835,10
I am surrounded but feel completely alone today today,lonely,social_isolation,2025-01-27 10:53:34.336835,9
I must say I am surrounded but feel completely alone today,lonely,social_isolation,2025-07-29 10:53:34.336835,11
Honestly I am surrounded but feel completely alone today,lonely,social_isolation,2025-07-07 10:53:34.336835,9
I am surrounded but feel completely alone today and its true,lonely,social_isolation,2025-04-08 10:53:34.336835,11
I am surrounded but feel completely alone today for sure,lonely,social_isolation,2025-06-27 10:53:34.336835,10
My heart aches for real connection with someone,lonely,social_isolation,2024-12-20 10:53:34.336835,8
my heart aches for real connection with someone,lonely,social_isolation,2025-09-20 10:53:34.336835,8
MY HEART ACHES FOR REAL CONNECTION WITH SOMEONE,lonely,social_isolation,2025-08-06 10:53:34.336835,8
My heart aches for real connection with someone!,lonely,social_isolation,2025-05-29 10:53:34.336835,8
My heart aches for real connection with someone.,lonely,social_isolation,2025-05-12 10:53:34.336835,8
My heart aches for real connection with someone?,lonely,social_isolation,2025-01-17 10:53:34.336835,8
I feel that My heart aches for real connection with someone,lonely,social_isolation,2025-04-22 10:53:34.336835,11
To be honest My heart aches for real connection with someone,lonely,social_isolation,2025-01-20 10:53:34.336835,11
Really My heart aches for real connection with someone,lonely,social_isolation,2024-11-20 10:53:34.336835,9
My heart aches for real connection with someone right now,lonely,social_isolation,2025-01-02 10:53:34.336835,10
My heart aches for real connection with someone today,lonely,social_isolation,2024-11-06 10:53:34.336835,9
I must say My heart aches for real connection with someone,lonely,social_isolation,2025-05-31 10:53:34.336835,11
Honestly My heart aches for real connection with someone,lonely,social_isolation,2025-03-03 10:53:34.336835,9
My heart aches for real connection with someone and its true,lonely,social_isolation,2024-10-29 10:53:34.336835,11
My heart aches for real connection with someone for sure,lonely,social_isolation,2025-09-05 10:53:34.336835,10
There is nobody I can really talk to about feelings,lonely,social_isolation,2025-10-02 10:53:34.336835,10
there is nobody i can really talk to about feelings,lonely,social_isolation,2024-10-24 10:53:34.336835,10
THERE IS NOBODY I CAN REALLY TALK TO ABOUT FEELINGS,lonely,social_isolation,2025-03-07 10:53:34.336835,10
There is nobody I can really talk to about feelings!,lonely,social_isolation,2025-05-06 10:53:34.336835,10
There is nobody I can really talk to about feelings.,lonely,social_isolation,2025-03-28 10:53:34.336835,10
There is nobody I can really talk to about feelings?,lonely,social_isolation,2024-11-01 10:53:34.336835,10
I feel that There is nobody I can really talk to about feelings,lonely,social_isolation,2024-12-09 10:53:34.336835,13
To be honest There is nobody I can really talk to about feelings,lonely,social_isolation,2024-11-19 10:53:34.336835,13
Really There is nobody I can really talk to about feelings,lonely,social_isolation,2025-06-13 10:53:34.336835,11
There is nobody I can really talk to about feelings right now,lonely,social_isolation,2025-05-16 10:53:34.336835,12
There is nobody I can really talk to about feelings today,lonely,social_isolation,2025-03-30 10:53:34.336835,11
I must say There is nobody I can really talk to about feelings,lonely,social_isolation,2025-08-10 10:53:34.336835,13
Honestly There is nobody I can really talk to about feelings,lonely,social_isolation,2025-04-16 10:53:34.336835,11
There is nobody I can really talk to about feelings and its true,lonely,social_isolation,2025-03-18 10:53:34.336835,13
There is nobody I can really talk to about feelings for sure,lonely,social_isolation,2025-01-22 10:53:34.336835,12
I feel invisible and unimportant to other people,lonely,social_isolation,2025-10-13 10:53:34.336835,8
i feel invisible and unimportant to other people,lonely,social_isolation,2025-02-13 10:53:34.336835,8
I FEEL INVISIBLE AND UNIMPORTANT TO OTHER PEOPLE,lonely,social_isolation,2025-05-13 10:53:34.336835,8
I feel invisible and unimportant to other people!,lonely,social_isolation,2025-04-29 10:53:34.336835,8
I feel invisible and unimportant to other people.,lonely,social_isolation,2025-07-21 10:53:34.336835,8
I feel invisible and unimportant to other people?,lonely,social_isolation,2025-05-16 10:53:34.336835,8
I feel that I feel invisible and unimportant to other people,lonely,social_isolation,2025-02-27 10:53:34.336835,11
To be honest I feel invisible and unimportant to other people,lonely,social_isolation,2025-01-01 10:53:34.336835,11
Really I feel invisible and unimportant to other people,lonely,social_isolation,2024-11-21 10:53:34.336835,9
I feel invisible and unimportant to other people right now,lonely,social_isolation,2024-11-07 10:53:34.336835,10
I feel invisible and unimportant to other people today,lonely,social_isolation,2025-09-18 10:53:34.336835,9
I must say I feel invisible and unimportant to other people,lonely,social_isolation,2025-03-07 10:53:34.336835,11
Honestly I feel invisible and unimportant to other people,lonely,social_isolation,2025-06-14 10:53:34.336835,9
I feel invisible and unimportant to other people and its true,lonely,social_isolation,2025-04-26 10:53:34.336835,11
I feel invisible and unimportant to other people for sure,lonely,social_isolation,2025-01-02 10:53:34.336835,10
The loneliness is painful and constant in my life,lonely,social_isolation,2024-12-03 10:53:34.336835,9
the loneliness is painful and constant in my life,lonely,social_isolation,2025-04-11 10:53:34.336835,9
THE LONELINESS IS PAINFUL AND CONSTANT IN MY LIFE,lonely,social_isolation,2025-01-12 10:53:34.336835,9
The loneliness is painful and constant in my life!,lonely,social_isolation,2025-01-16 10:53:34.336835,9
The loneliness is painful and constant in my life.,lonely,social_isolation,2025-05-12 10:53:34.336835,9
The loneliness is painful and constant in my life?,lonely,social_isolation,2025-03-12 10:53:34.336835,9
I feel that The loneliness is painful and constant in my life,lonely,social_isolation,2024-10-29 10:53:34.336835,12
To be honest The loneliness is painful and constant in my life,lonely,social_isolation,2025-09-07 10:53:34.336835,12
Really The loneliness is painful and constant in my life,lonely,social_isolation,2025-10-18 10:53:34.336835,10
The loneliness is painful and constant in my life right now,lonely,social_isolation,2025-02-17 10:53:34.336835,11
The loneliness is painful and constant in my life today,lonely,social_isolation,2024-11-13 10:53:34.336835,10
I must say The loneliness is painful and constant in my life,lonely,social_isolation,2025-04-18 10:53:34.336835,12
Honestly The loneliness is painful and constant in my life,lonely,social_isolation,2025-08-08 10:53:34.336835,10
The loneliness is painful and constant in my life and its true,lonely,social_isolation,2025-02-26 10:53:34.336835,12
The loneliness is painful and constant in my life for sure,lonely,social_isolation,2025-10-05 10:53:34.336835,11
I long for meaningful relationships with people,lonely,social_isolation,2025-02-17 10:53:34.336835,7
i long for meaningful relationships with people,lonely,social_isolation,2025-03-30 10:53:34.336835,7
I LONG FOR MEANINGFUL RELATIONSHIPS WITH PEOPLE,lonely,social_isolation,2025-07-22 10:53:34.336835,7
I long for meaningful relationships with people!,lonely,social_isolation,2025-08-09 10:53:34.336835,7
I long for meaningful relationships with people.,lonely,social_isolation,2024-11-17 10:53:34.336835,7
I long for meaningful relationships with people?,lonely,social_isolation,2025-07-29 10:53:34.336835,7
I feel that I long for meaningful relationships with people,lonely,social_isolation,2024-11-21 10:53:34.336835,10
To be honest I long for meaningful relationships with people,lonely,social_isolation,2025-08-26 10:53:34.336835,10
Really I long for meaningful relationships with people,lonely,social_isolation,2025-06-08 10:53:34.336835,8
I long for meaningful relationships with people right now,lonely,social_isolation,2025-07-13 10:53:34.336835,9
I long for meaningful relationships with people today,lonely,social_isolation,2025-06-08 10:53:34.336835,8
I must say I long for meaningful relationships with people,lonely,social_isolation,2025-02-18 10:53:34.336835,10
Honestly I long for meaningful relationships with people,lonely,social_isolation,2025-08-29 10:53:34.336835,8
I long for meaningful relationships with people and its true,lonely,social_isolation,2025-01-17 10:53:34.336835,10
I long for meaningful relationships with people for sure,lonely,social_isolation,2025-04-03 10:53:34.336835,9
I feel disconnected from everyone in the world,lonely,social_isolation,2024-12-23 10:53:34.336835,8
i feel disconnected from everyone in the world,lonely,social_isolation,2025-10-03 10:53:34.336835,8
I FEEL DISCONNECTED FROM EVERYONE IN THE WORLD,lonely,social_isolation,2025-06-06 10:53:34.336835,8
I feel disconnected from everyone in the world!,lonely,social_isolation,2025-02-11 10:53:34.336835,8
I feel disconnected from everyone in the world.,lonely,social_isolation,2025-05-26 10:53:34.336835,8
I feel disconnected from everyone in the world?,lonely,social_isolation,2024-11-25 10:53:34.336835,8
I feel that I feel disconnected from everyone in the world,lonely,social_isolation,2025-09-18 10:53:34.336835,11
To be honest I feel disconnected from everyone in the world,lonely,social_isolation,2024-12-04 10:53:34.336835,11
Really I feel disconnected from everyone in the world,lonely,social_isolation,2025-09-28 10:53:34.336835,9
I feel disconnected from everyone in the world right now,lonely,social_isolation,2024-12-28 10:53:34.336835,10
I feel disconnected from everyone in the world today,lonely,social_isolation,2025-02-03 10:53:34.336835,9
I must say I feel disconnected from everyone in the world,lonely,social_isolation,2025-03-15 10:53:34.336835,11
Honestly I feel disconnected from everyone in the world,lonely,social_isolation,2024-12-29 10:53:34.336835,9
I feel disconnected from everyone in the world and its true,lonely,social_isolation,2025-01-20 10:53:34.336835,11
I feel disconnected from everyone in the world for sure,lonely,social_isolation,2025-01-19 10:53:34.336835,10
The silence and loneliness are deafening today,lonely,social_isolation,2025-08-31 10:53:34.336835,7
the silence and loneliness are deafening today,lonely,social_isolation,2024-11-25 10:53:34.336835,7
THE SILENCE AND LONELINESS ARE DEAFENING TODAY,lonely,social_isolation,2025-02-21 10:53:34.336835,7
The silence and loneliness are deafening today!,lonely,social_isolation,2025-04-14 10:53:34.336835,7
The silence and loneliness are deafening today.,lonely,social_isolation,2025-02-06 10:53:34.336835,7
The silence and loneliness are deafening today?,lonely,social_isolation,2024-10-27 10:53:34.336835,7
I feel that The silence and loneliness are deafening today,lonely,social_isolation,2025-10-22 10:53:34.336835,10
To be honest The silence and loneliness are deafening today,lonely,social_isolation,2025-08-15 10:53:34.336835,10
Really The silence and loneliness are deafening today,lonely,social_isolation,2025-08-09 10:53:34.336835,8
The silence and loneliness are deafening today right now,lonely,social_isolation,2024-10-24 10:53:34.336835,9
The silence and loneliness are deafening today today,lonely,social_isolation,2025-03-07 10:53:34.336835,8
I must say The silence and loneliness are deafening today,lonely,social_isolation,2025-05-28 10:53:34.336835,10
Honestly The silence and loneliness are deafening today,lonely,social_isolation,2025-03-16 10:53:34.336835,8
The silence and loneliness are deafening today and its true,lonely,social_isolation,2025-02-03 10:53:34.336835,10
The silence and loneliness are deafening today for sure,lonely,social_isolation,2025-07-03 10:53:34.336835,9
I feel confused and unsure about everything now,confused,cognitive_dissonance,2025-01-10 10:53:34.336835,8
